icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
3991e8,AFR99AZ ,France,1750795651,1750795651,4.7778,49.5949,9052.56,False,208.36,270.57,-4.55,,9502.14,1000,False,0,2025-06-24T20:07:32
3991e7,AFR25ZJ ,France,1750795650,1750795650,-4.9254,37.4258,6096.0,False,150.01,206.04,-7.15,,6477.0,7661,False,0,2025-06-24T20:07:32
3991e9,AFR69PP ,France,1750795651,1750795651,-5.4603,44.8794,10066.02,False,222.75,235.54,0.0,,10546.08,7622,False,0,2025-06-24T20:07:32
4006ee,EXS81W  ,United Kingdom,1750795650,1750795651,-0.237,45.4251,10370.82,False,238.5,343.72,0.0,,10896.6,5511,False,0,2025-06-24T20:07:32
4006eb,EXS19H  ,United Kingdom,1750795651,1750795651,-0.1462,45.0365,10363.2,False,238.94,345.66,0.0,,10919.46,5541,False,0,2025-06-24T20:07:32
43eace,MYFLY   ,United Kingdom,1750795646,1750795647,-5.812,54.6684,373.38,False,69.37,215.34,-3.25,,381.0,7661,False,0,2025-06-24T20:07:32
3c651a,DLH796  ,Germany,1750795651,1750795651,8.8437,49.7708,2842.26,False,164.88,93.22,8.13,,3002.28,7703,False,0,2025-06-24T20:07:32
3991ea,AFR47BY ,France,1750795651,1750795651,-2.348,46.5286,10363.2,False,259.73,44.84,-0.33,,10896.6,1000,False,0,2025-06-24T20:07:32
4842ee,TD17    ,Kingdom of the Netherlands,1750795646,1750795646,4.7104,52.3399,,True,11.32,182.81,,,,,False,0,2025-06-24T20:07:32
48a5f0,SAR123  ,Poland,1750795650,1750795651,3.2186,51.2511,1043.94,False,91.96,256.74,-2.93,,1104.9,1000,False,0,2025-06-24T20:07:32
4951d3,TAP56UG ,Portugal,1750795650,1750795650,-1.7432,47.0553,10195.56,False,242.96,51.19,-4.55,,10728.96,1000,False,0,2025-06-24T20:07:32
4951d5,TAP439X ,Portugal,1750795651,1750795651,-1.743,47.0316,11887.2,False,201.46,216.69,-0.33,,12390.12,7636,False,0,2025-06-24T20:07:32
4951d8,TAP442  ,Portugal,1750795651,1750795651,-6.4632,44.4684,11597.64,False,260.27,346.05,0.33,,12062.46,5232,False,0,2025-06-24T20:07:32
4951d9,TAP934  ,Portugal,1750795650,1750795651,6.3683,47.8447,9326.88,False,260.07,105.14,-4.55,,9845.04,1000,False,0,2025-06-24T20:07:32
3e1988,AWH95C  ,Germany,1750795650,1750795651,9.6589,52.4359,754.38,False,61.2,196.61,7.15,,784.86,,False,0,2025-06-24T20:07:32
40097f,BAW597C ,United Kingdom,1750795650,1750795651,5.942,47.8955,11590.02,False,206.56,301.87,0.0,,12115.8,2755,False,0,2025-06-24T20:07:32
40097d,BAW821  ,United Kingdom,1750795651,1750795651,10.5921,54.8318,9044.94,False,211.17,235.92,4.88,,9220.2,0755,False,0,2025-06-24T20:07:32
400982,BAW73V  ,United Kingdom,1750795651,1750795651,2.8871,49.3571,11582.4,False,218.77,321.11,0.0,,12070.08,5725,False,0,2025-06-24T20:07:32
400981,BAW720T ,United Kingdom,1750795650,1750795650,8.5181,48.0174,4381.5,False,153.87,144.66,-6.5,,4678.68,0513,False,0,2025-06-24T20:07:32
400980,SHT12T  ,United Kingdom,1750795651,1750795652,-0.7213,52.5222,7696.2,False,240.92,357.92,7.48,,8023.86,5145,False,0,2025-06-24T20:07:32
40095d,BAW84KV ,United Kingdom,1750795651,1750795651,8.0695,50.1755,11277.6,False,261.98,110.82,0.0,,11734.8,2755,False,0,2025-06-24T20:07:32
3c0cb2,TUI7FK  ,Germany,1750795520,1750795520,8.5843,50.042,,True,9.77,70.31,,,,1000,False,0,2025-06-24T20:07:32
408041,WUK663  ,United Kingdom,1750795651,1750795651,21.2232,44.6034,10980.42,False,224.31,280.3,0.0,,11551.92,7216,False,0,2025-06-24T20:07:32
408032,EXS5FT  ,United Kingdom,1750795651,1750795651,27.0171,38.3172,10355.58,False,229.29,311.27,0.0,,10911.84,3233,False,0,2025-06-24T20:07:32
392ae6,AFR76RM ,France,1750795650,1750795651,1.6942,44.0229,4015.74,False,169.18,186.11,-8.13,,4351.02,1000,False,0,2025-06-24T20:07:32
392ae9,AFR31YA ,France,1750795651,1750795651,2.9492,48.9218,2240.28,False,137.87,89.79,-5.53,,2407.92,1000,False,0,2025-06-24T20:07:32
4844c2,LIFELN4 ,Kingdom of the Netherlands,1750795651,1750795651,6.4255,53.1687,350.52,False,71.47,110.65,1.63,,358.14,5435,False,0,2025-06-24T20:07:32
392af0,AFR96QH ,France,1750795651,1750795651,4.8199,53.1469,11277.6,False,217.67,18.61,0.0,,11620.5,5616,False,0,2025-06-24T20:07:32
392af3,AFR1185 ,France,1750795379,1750795389,2.6073,48.9951,83.82,False,69.64,265.76,-3.25,,243.84,1000,False,0,2025-06-24T20:07:32
392af1,AFR1729 ,France,1750795650,1750795650,0.24,46.6518,9974.58,False,247.6,18.66,-4.88,,10515.6,1000,False,0,2025-06-24T20:07:32
392af9,AFR1578 ,France,1750795650,1750795650,5.6194,46.3405,11277.6,False,254.04,105.87,0.0,,11856.72,1000,False,0,2025-06-24T20:07:32
4a4eae,HYS473  ,Romania,1750795651,1750795651,-1.3421,53.4558,11582.4,False,205.45,280.24,0.0,,11963.4,3122,False,0,2025-06-24T20:07:32
408011,EZY8238 ,United Kingdom,1750795383,1750795383,21.3422,42.1649,11582.4,False,224.85,311.57,0.0,,12176.76,2031,False,0,2025-06-24T20:07:32
392aec,AFR45PJ ,France,1750795651,1750795651,23.0609,45.2479,10675.62,False,254.78,107.63,0.0,,11209.02,1000,False,0,2025-06-24T20:07:32
3d2cb3,DEPEH   ,Germany,1750795616,1750795617,15.8638,50.2296,396.24,False,41.48,313.99,-3.9,,419.1,1414,False,0,2025-06-24T20:07:32
392aee,AFR52PB ,France,1750795651,1750795651,4.9793,46.23,10355.58,False,228.86,329.17,0.33,,10911.84,1000,False,0,2025-06-24T20:07:32
440d6e,EJU81UE ,Austria,1750795651,1750795651,-1.1813,42.5136,10355.58,False,244.3,50.04,-0.33,,10904.22,1161,False,0,2025-06-24T20:07:32
440d70,AUA327  ,Austria,1750795651,1750795652,13.3084,52.1087,11582.4,False,206.19,328.57,0.33,,11925.3,6601,False,0,2025-06-24T20:07:32
440d90,TAY2MN  ,Austria,1750795651,1750795651,-6.6613,40.6958,9753.6,False,224.16,43.51,0.33,,10088.88,3331,False,0,2025-06-24T20:07:32
440d92,FDX4797 ,Austria,1750795651,1750795651,26.8201,42.5196,11582.4,False,219.06,307.46,-0.33,,12131.04,3237,False,0,2025-06-24T20:07:32
495292,TAP645  ,Portugal,1750795651,1750795651,-2.4666,46.3745,11887.2,False,195.73,224.15,-0.33,,12405.36,7163,False,0,2025-06-24T20:07:32
495293,TAP555  ,Portugal,1750795651,1750795651,4.1588,42.559,11887.2,False,222.31,231.67,0.0,,12512.04,6661,False,0,2025-06-24T20:07:32
40093f,BAW706V ,United Kingdom,1750795650,1750795650,13.9062,49.1516,10454.64,False,265.82,125.63,-7.48,,10911.84,7536,False,0,2025-06-24T20:07:32
440d4d,TAY7SR  ,Austria,1750795443,1750795471,11.7718,48.3481,,True,3.34,11.25,,,,1000,False,0,2025-06-24T20:07:32
4007dc,LOG93Y  ,United Kingdom,1750795651,1750795651,-0.6029,51.7715,3489.96,False,164.13,7.93,6.18,,3642.36,6332,False,0,2025-06-24T20:07:32
4007da,LOG9LB  ,United Kingdom,1750795647,1750795647,-2.2024,57.2023,,True,4.12,163.12,,,,1453,False,0,2025-06-24T20:07:32
ac3fcd,HAF404  ,United States,1750795649,1750795650,25.1398,39.8388,556.26,False,76.05,43.63,-4.23,,624.84,7073,False,0,2025-06-24T20:07:32
4baad5,THY8HC  ,Turkey,1750795651,1750795651,4.944,41.0422,9639.3,False,225.94,271.7,-15.28,,10233.66,1000,False,0,2025-06-24T20:07:32
4baacb,THY5RX  ,Turkey,1750795651,1750795651,29.3613,41.8815,6492.24,False,213.18,65.48,11.38,,6819.9,5165,False,0,2025-06-24T20:07:32
484561,KLM835  ,Kingdom of the Netherlands,1750795650,1750795651,16.0415,49.5045,9448.8,False,287.08,136.23,0.0,,9845.04,1421,False,0,2025-06-24T20:07:32
495217,TAP1934 ,Portugal,1750795419,1750795419,-8.6754,41.2254,114.3,False,65.58,348.69,-3.58,,198.12,3362,False,0,2025-06-24T20:07:32
495210,TAP37GT ,Portugal,1750795651,1750795651,1.7797,41.0755,3307.08,False,161.46,255.61,10.08,,3581.4,0426,False,0,2025-06-24T20:07:32
495212,TAP20L  ,Portugal,1750795651,1750795651,-3.5455,40.4548,662.94,False,67.09,322.16,-3.25,,723.9,4401,False,0,2025-06-24T20:07:32
495213,TAP19UT ,Portugal,1750795651,1750795651,-6.0026,39.5799,10203.18,False,204.76,260.89,-1.63,,10576.56,3771,False,0,2025-06-24T20:07:32
48455d,KLM79B  ,Kingdom of the Netherlands,1750795651,1750795651,2.8193,47.4141,12496.8,False,227.65,162.92,-0.33,,13022.58,1000,False,0,2025-06-24T20:07:32
495215,TAP11HE ,Portugal,1750795650,1750795651,-9.0067,38.247,6568.44,False,189.81,153.78,10.73,,6842.76,3350,False,0,2025-06-24T20:07:32
484558,KLM39G  ,Kingdom of the Netherlands,1750795650,1750795650,6.5597,53.3947,11407.14,False,214.27,12.9,6.5,,11711.94,0150,False,0,2025-06-24T20:07:32
484555,KLM33J  ,Kingdom of the Netherlands,1750795651,1750795652,7.1861,48.2972,10668.0,False,242.3,154.47,0.0,,11155.68,1000,False,0,2025-06-24T20:07:32
484557,KLM84A  ,Kingdom of the Netherlands,1750795651,1750795651,10.5916,46.8831,12100.56,False,226.23,346.72,6.18,,12633.96,1000,False,0,2025-06-24T20:07:32
484556,KLM85P  ,Kingdom of the Netherlands,1750795651,1750795651,8.3878,51.0758,11887.2,False,264.28,109.92,0.0,,12298.68,1000,False,0,2025-06-24T20:07:32
485870,KLM36D  ,Kingdom of the Netherlands,1750795650,1750795650,1.2846,52.2361,8229.6,False,222.86,98.9,0.0,,8572.5,6252,False,0,2025-06-24T20:07:32
485871,KLM90N  ,Kingdom of the Netherlands,1750795651,1750795651,4.7561,52.4952,1249.68,False,101.3,174.46,-8.78,,1295.4,6251,False,0,2025-06-24T20:07:32
485874,,Kingdom of the Netherlands,1750795604,1750795604,4.7764,52.3042,,True,2.31,210.94,,,,,False,0,2025-06-24T20:07:32
4ca9c2,RYR6719 ,Ireland,1750795650,1750795651,5.6005,43.3161,11269.98,False,214.07,246.64,-0.33,,11871.96,1735,False,0,2025-06-24T20:07:32
440bcb,BCS4620 ,Austria,1750795651,1750795651,8.6722,49.4376,6705.6,False,198.01,340.58,0.0,,7048.5,3721,False,0,2025-06-24T20:07:32
440bcd,BCS9009 ,Austria,1750795651,1750795651,13.6699,50.8412,7421.88,False,185.84,302.11,-6.83,,7726.68,1000,False,0,2025-06-24T20:07:32
4ca9d1,RYR717W ,Ireland,1750795650,1750795651,14.9944,48.4122,10972.8,False,205.77,291.56,0.0,,11452.86,1347,False,0,2025-06-24T20:07:32
4ca9d2,RYR55CE ,Ireland,1750795512,1750795518,2.7946,39.571,160.02,False,77.82,238.52,-3.58,,243.84,1000,False,0,2025-06-24T20:07:32
4ca9d3,RYR7EX  ,Ireland,1750795650,1750795651,-0.6308,48.0193,11277.6,False,211.99,222.05,0.0,,11795.76,7645,False,0,2025-06-24T20:07:32
4ca9d4,RYR671N ,Ireland,1750795650,1750795651,-3.5157,40.4534,723.9,False,77.38,322.29,-3.9,,792.48,4013,False,0,2025-06-24T20:07:32
4ca9d0,RYR94VG ,Ireland,1750795651,1750795651,-0.7484,47.0332,11582.4,False,237.4,350.39,0.0,,12108.18,5547,False,0,2025-06-24T20:07:32
4ca9a9,RYR61SQ ,Ireland,1750795651,1750795651,4.7365,48.3774,11887.2,False,251.53,107.62,0.0,,12405.36,2273,False,0,2025-06-24T20:07:32
485814,KLM15H  ,Kingdom of the Netherlands,1750795651,1750795651,15.7018,54.0038,10668.0,False,269.72,81.11,-0.33,,10828.02,1000,False,0,2025-06-24T20:07:32
4b5c1f,ZEBRA3  ,Switzerland,1750795651,1750795651,8.5482,47.4496,,True,5.92,199.69,,,,,False,0,2025-06-24T20:07:32
4ca9ec,RYR52BH ,Ireland,1750795649,1750795651,1.6188,49.7051,2324.1,False,153.51,138.94,-4.88,,2468.88,6340,False,0,2025-06-24T20:07:32
4ca9ed,RYR74JR ,Ireland,1750795650,1750795650,11.1827,41.6856,11277.6,False,228.59,166.46,0.0,,11894.82,5267,False,0,2025-06-24T20:07:32
4ca9ea,RYR251U ,Ireland,1750795651,1750795651,6.8389,50.5531,7216.14,False,193.05,267.86,-5.2,,7566.66,1000,False,0,2025-06-24T20:07:32
440bbf,BCS5AY  ,Austria,1750795651,1750795651,1.1117,47.584,10363.2,False,237.49,9.73,0.0,,10881.36,1000,False,0,2025-06-24T20:07:32
4b5c6e,ORION2  ,Switzerland,1750795649,1750795651,8.5586,47.4611,,True,0.0,11.25,,,,,False,0,2025-06-24T20:07:32
440bc3,BCS32B  ,Austria,1750795651,1750795651,1.3715,48.3834,6278.88,False,219.57,24.94,-4.88,,6637.02,1000,False,0,2025-06-24T20:07:32
440bc5,BCS7840 ,Austria,1750795650,1750795650,9.4121,44.5974,6080.76,False,194.9,311.9,-3.25,,6484.62,4641,False,0,2025-06-24T20:07:32
4ca9cf,RYR74TU ,Ireland,1750795651,1750795651,8.4918,46.8036,11582.4,False,209.63,301.35,0.0,,12138.66,7511,False,0,2025-06-24T20:07:32
440bc8,BCS2961 ,Austria,1750795651,1750795651,0.7375,53.0669,11887.2,False,253.41,98.64,0.0,,12245.34,4727,False,0,2025-06-24T20:07:32
440bc9,BCS115  ,Austria,1750795650,1750795650,12.2156,51.4104,,True,15.43,264.38,,,,1000,False,0,2025-06-24T20:07:32
440bc0,BCS5917 ,Austria,1750795651,1750795651,18.9666,50.4741,1584.96,False,95.75,254.1,7.48,,1653.54,,False,0,2025-06-24T20:07:32
440bb4,OEEMA   ,Austria,1750795650,1750795651,14.1671,47.6556,4572.0,False,144.05,180.2,0.33,,4846.32,1000,False,0,2025-06-24T20:07:32
4841c3,MPH9412 ,Kingdom of the Netherlands,1750795651,1750795651,7.4219,52.0962,8366.76,False,189.35,293.71,-7.48,,8663.94,1000,False,0,2025-06-24T20:07:32
4854ca,TRA1327 ,Kingdom of the Netherlands,1750795512,1750795512,16.4691,42.0442,11582.4,False,232.16,324.2,0.0,,12192.0,,False,0,2025-06-24T20:07:32
4854cd,TRA68N  ,Kingdom of the Netherlands,1750795651,1750795651,6.0158,50.3228,5775.96,False,224.94,355.67,-13.0,,6073.14,6751,False,0,2025-06-24T20:07:32
4601fb,FIN9EJ  ,Finland,1750794145,1750795649,25.4919,57.6929,7612.38,False,136.68,355.9,0.0,,7475.22,3702,False,0,2025-06-24T20:07:32
47ba0d,SAS1772 ,Norway,1750795651,1750795651,19.5313,59.5004,7764.78,False,208.73,97.79,9.43,,7680.96,,False,0,2025-06-24T20:07:32
4867ec,TRA45W  ,Kingdom of the Netherlands,1750795651,1750795651,-5.4912,44.488,10355.58,False,263.66,347.83,0.0,,10828.02,2204,False,0,2025-06-24T20:07:32
4841a9,TRA2C   ,Kingdom of the Netherlands,1750795651,1750795651,3.1448,40.7969,10858.5,False,231.0,180.64,-10.08,,11490.96,2142,False,0,2025-06-24T20:07:32
4841a8,TRA29Q  ,Kingdom of the Netherlands,1750795651,1750795652,-0.009,39.263,8069.58,False,238.7,0.12,6.83,,8602.98,5343,False,0,2025-06-24T20:07:32
4841a5,TRA4T   ,Kingdom of the Netherlands,1750795651,1750795651,17.4025,44.4199,11582.4,False,223.75,328.54,0.33,,12176.76,4556,False,0,2025-06-24T20:07:32
4854c7,TRA33F  ,Kingdom of the Netherlands,1750795651,1750795651,0.7272,43.0474,11582.4,False,234.82,344.11,0.0,,12184.38,5360,False,0,2025-06-24T20:07:32
4ca8fb,NOS246  ,Ireland,1750795574,1750795578,15.9808,43.2208,10668.0,False,262.68,121.79,0.0,,11254.74,0466,False,0,2025-06-24T20:07:32
4bab56,TKJ4KQ  ,Turkey,1750795651,1750795651,28.2072,41.7261,9128.76,False,232.94,294.81,8.45,,9616.44,3212,False,0,2025-06-24T20:07:32
40066b,DHK2135 ,United Kingdom,1750795650,1750795651,3.7022,53.3098,11277.6,False,265.86,107.45,0.0,,11620.5,4650,False,0,2025-06-24T20:07:32
440a4a,OEFDV   ,Austria,1750795650,1750795650,14.2319,48.1988,1287.78,False,48.12,208.76,-2.93,,1394.46,7000,False,0,2025-06-24T20:07:32
400666,DHK3313 ,United Kingdom,1750795651,1750795651,-2.2578,53.4247,6576.06,False,206.21,183.72,-13.33,,6812.28,1460,False,0,2025-06-24T20:07:32
400664,DHK4983 ,United Kingdom,1750795651,1750795651,8.7228,47.834,11574.78,False,230.46,31.49,0.0,,12077.7,1000,False,0,2025-06-24T20:07:32
4867c0,KLM64J  ,Kingdom of the Netherlands,1750795651,1750795651,1.8711,48.9444,10058.4,False,224.65,229.09,0.0,,10553.7,2134,False,0,2025-06-24T20:07:32
4867c3,KLM1508 ,Kingdom of the Netherlands,1750795651,1750795651,-3.4084,42.4518,10858.5,False,237.11,308.04,0.33,,11407.14,4625,False,0,2025-06-24T20:07:32
4867b0,TRA26W  ,Kingdom of the Netherlands,1750795650,1750795651,-5.3171,38.7227,9326.88,False,269.01,13.72,4.23,,9723.12,4502,False,0,2025-06-24T20:07:32
3c0d0c,TUI2JA  ,Germany,1750795651,1750795651,3.2311,48.841,11582.4,False,251.09,67.22,-0.33,,12100.56,1000,False,0,2025-06-24T20:07:32
70c104,OMA124  ,Oman,1750795651,1750795651,11.8753,48.1481,2583.18,False,159.73,129.38,12.03,,2750.82,6407,False,0,2025-06-24T20:07:32
4baac3,THY2UE  ,Turkey,1750795650,1750795650,24.8991,41.8292,11277.6,False,233.58,90.76,0.0,,11849.1,0213,False,0,2025-06-24T20:07:32
394f00,FGTYA   ,France,1750795651,1750795651,5.3735,45.3624,678.18,False,54.02,90.0,3.58,,784.86,1237,False,0,2025-06-24T20:07:32
394f04,FGTYE   ,France,1750795555,1750795560,5.2709,45.3701,533.4,False,51.7,185.71,-3.25,,624.84,1237,False,0,2025-06-24T20:07:32
781160,CCA940  ,China,1750795651,1750795651,14.5721,48.2807,10058.4,False,265.45,41.07,0.0,,10538.46,0201,False,0,2025-06-24T20:07:32
48420a,C5      ,Kingdom of the Netherlands,1750795530,1750795530,4.7175,52.3306,,True,19.03,337.5,,,,,False,0,2025-06-24T20:07:32
4ca97a,RYR231P ,Ireland,1750795651,1750795651,14.4648,41.759,10698.48,False,231.96,128.06,-5.2,,11308.08,1000,False,0,2025-06-24T20:07:32
48683e,TRA57C  ,Kingdom of the Netherlands,1750795651,1750795651,15.4431,37.7739,4838.7,False,185.33,337.99,14.63,,5166.36,,False,0,2025-06-24T20:07:32
008feb,TVS7NT  ,South Africa,1750795651,1750795651,25.7021,38.6405,10668.0,False,241.23,157.43,0.0,,11231.88,7462,False,0,2025-06-24T20:07:32
486800,KLM1659 ,Kingdom of the Netherlands,1750795651,1750795651,7.3769,50.8001,11887.2,False,248.42,144.27,0.0,,12321.54,1000,False,0,2025-06-24T20:07:32
3c0ca6,TUI847  ,Germany,1750795652,1750795652,4.1361,49.3926,11582.4,False,245.28,82.77,-0.33,,12070.08,1140,False,0,2025-06-24T20:07:32
4bab21,THY3HP  ,Turkey,1750795480,1750795649,29.3237,41.2089,3048.0,False,143.16,131.94,0.0,,3238.5,4525,False,0,2025-06-24T20:07:32
4bab22,THY90T  ,Turkey,1750795619,1750795619,28.7083,41.2215,350.52,False,79.24,358.88,-3.9,,434.34,4544,False,0,2025-06-24T20:07:32
4ca8e7,RYR7801 ,Ireland,1750795651,1750795651,2.6803,39.5316,502.92,False,96.45,236.31,11.38,,594.36,,False,0,2025-06-24T20:07:32
781102,CES772  ,China,1750795651,1750795651,22.183,57.9234,9448.8,False,254.97,70.43,0.0,,9334.5,0166,False,0,2025-06-24T20:07:32
4ca8e4,RYR74GH ,Ireland,1750795651,1750795651,22.5476,42.6991,10972.8,False,218.97,322.35,0.0,,11551.92,6442,False,0,2025-06-24T20:07:32
4ca8e6,RYR56QN ,Ireland,1750795651,1750795651,6.1478,43.5558,11285.22,False,213.62,241.52,-0.65,,11879.58,1000,False,0,2025-06-24T20:07:32
4ca8f4,ITY1297 ,Ireland,1750795651,1750795651,14.2495,41.4723,5334.0,False,176.24,132.4,-4.55,,5715.0,1000,False,0,2025-06-24T20:07:32
4ca8f0,ITY1645 ,Ireland,1750795393,1750795393,15.6579,42.0096,9151.62,False,234.88,129.76,-14.63,,10332.72,1000,False,0,2025-06-24T20:07:32
4ca8d6,RYR5421 ,Ireland,1750795651,1750795652,4.0913,52.6258,11582.4,False,198.8,297.43,0.0,,11963.4,3111,False,0,2025-06-24T20:07:32
4ca8d9,RYR77MM ,Ireland,1750795651,1750795651,4.6528,44.7369,9928.86,False,222.04,67.24,-5.2,,10492.74,1000,False,0,2025-06-24T20:07:32
4ca8d4,RYR2HA  ,Ireland,1750795642,1750795642,21.6743,41.2003,11277.6,False,228.43,123.8,0.0,,11871.96,,False,0,2025-06-24T20:07:32
a06a7e,FDX6927 ,United States,1750795651,1750795651,24.7766,42.8403,10370.82,False,231.15,290.45,0.33,,10881.36,3272,False,0,2025-06-24T20:07:32
3c7439,TUI26E  ,Germany,1750795651,1750795651,-2.4475,45.5413,10972.8,False,257.08,42.4,0.0,,11513.82,1154,False,0,2025-06-24T20:07:32
4baa48,THY2UC  ,Turkey,1750792901,1750795649,27.7411,54.4379,4396.74,False,10.21,49.09,0.0,,11643.36,4447,False,0,2025-06-24T20:07:32
4baa46,THY6RJ  ,Turkey,1750793859,1750795649,23.2203,53.5504,10668.0,False,230.04,9.53,0.0,,10751.82,2654,False,0,2025-06-24T20:07:32
4baa47,THY8CM  ,Turkey,1750795651,1750795651,22.9604,52.6378,10058.4,False,225.48,9.72,0.0,,10180.32,2645,False,0,2025-06-24T20:07:32
4842e9,TD12    ,Kingdom of the Netherlands,1750795650,1750795650,4.71,52.3416,,True,7.46,182.81,,,,,False,0,2025-06-24T20:07:32
3c0ac5,CFG4CL  ,Germany,1750795651,1750795651,2.9241,48.8512,10972.8,False,251.2,69.38,-0.33,,11475.72,1000,False,0,2025-06-24T20:07:32
4baa53,THY87Z  ,Turkey,1750795650,1750795651,28.3859,40.9783,1295.4,False,123.25,121.17,-2.28,,1402.08,4166,False,0,2025-06-24T20:07:32
4baa54,THY8DR  ,Turkey,1750794638,1750795651,23.0312,52.9045,10066.02,False,224.04,9.92,0.0,,10157.46,1345,False,0,2025-06-24T20:07:32
3c743a,TUI4B   ,Germany,1750795639,1750795639,8.5603,50.0344,,True,15.43,275.62,,,,1000,False,0,2025-06-24T20:07:32
4baa4b,THY9KH  ,Turkey,1750795174,1750795650,26.1207,55.0222,10058.4,False,18.09,75.17,0.0,,9090.66,6035,False,0,2025-06-24T20:07:32
4baa4c,THY4GM  ,Turkey,1750795651,1750795651,21.8929,48.7722,9768.84,False,220.15,9.55,0.33,,10134.6,4453,False,0,2025-06-24T20:07:32
4baa59,THY1AE  ,Turkey,1750795651,1750795651,22.8329,51.9917,9753.6,False,224.8,9.48,0.0,,9906.0,1343,False,0,2025-06-24T20:07:32
40072b,EXS8LB  ,United Kingdom,1750795651,1750795651,-3.8765,48.5171,10363.2,False,229.89,3.59,0.33,,10850.88,7461,False,0,2025-06-24T20:07:32
501e83,CTN3202 ,Croatia,1750795651,1750795651,14.9601,42.2407,10668.0,False,236.75,200.88,0.0,,11285.22,4147,False,0,2025-06-24T20:07:32
3c0aca,CFG003  ,Germany,1750795651,1750795651,11.417,51.2748,10965.18,False,209.72,339.16,0.0,,11346.18,7547,False,0,2025-06-24T20:07:32
3c0acb,CFG7EK  ,Germany,1750795651,1750795651,12.6793,45.7876,10972.8,False,222.86,319.21,0.0,,11521.44,7733,False,0,2025-06-24T20:07:32
4baa88,THY6TA  ,Turkey,1750795650,1750795651,18.4399,51.2535,10965.18,False,202.38,341.47,0.33,,11247.12,5320,False,0,2025-06-24T20:07:32
4baa86,THY657  ,Turkey,1750795650,1750795650,18.0528,40.121,10355.58,False,247.01,230.41,0.0,,10927.08,,False,0,2025-06-24T20:07:32
4baa87,THY1ER  ,Turkey,1750795358,1750795366,28.7576,41.2171,358.14,False,81.81,358.92,-3.9,,419.1,0412,False,0,2025-06-24T20:07:32
4855d2,KLM9949 ,Kingdom of the Netherlands,1750795651,1750795651,4.5571,51.726,5181.6,False,170.1,200.35,0.33,,5402.58,1000,False,0,2025-06-24T20:07:32
4855d0,KLM1681 ,Kingdom of the Netherlands,1750795651,1750795651,8.5495,46.306,7978.14,False,222.58,158.3,-5.85,,8427.72,1000,False,0,2025-06-24T20:07:32
4855d1,KLM21M  ,Kingdom of the Netherlands,1750795651,1750795651,12.648,51.6358,11277.6,False,254.13,98.15,0.0,,11635.74,1000,False,0,2025-06-24T20:07:32
4baa94,TKJ6GU  ,Turkey,1750795651,1750795651,29.4465,38.6638,9456.42,False,244.13,82.98,5.53,,9982.2,,False,0,2025-06-24T20:07:32
4baa8f,THY9UM  ,Turkey,1750795647,1750795650,21.3005,40.5086,10363.2,False,245.71,263.99,0.0,,10919.46,2316,False,0,2025-06-24T20:07:32
4baa8a,THY1GC  ,Turkey,1750795651,1750795651,2.8017,49.0393,1013.46,False,95.44,265.67,-4.55,,1120.14,3212,False,0,2025-06-24T20:07:32
4a1923,FIA711  ,Romania,1750795650,1750795651,5.3607,52.5331,10972.8,False,200.99,286.81,0.0,,11353.8,7546,False,0,2025-06-24T20:07:32
4baa69,THY1SN  ,Turkey,1750795651,1750795651,25.3009,42.1812,10538.46,False,240.52,114.92,-4.88,,11079.48,0445,False,0,2025-06-24T20:07:32
4baa75,THY3TC  ,Turkey,1750787139,1750795649,16.3087,56.8334,3009.9,False,255.28,157.36,0.0,,,4506,False,0,2025-06-24T20:07:32
4baa73,THY9RH  ,Turkey,1750795651,1750795651,19.116,44.1994,9753.6,False,220.33,285.85,0.0,,10294.62,2334,False,0,2025-06-24T20:07:32
3c7428,TUI1VE  ,Germany,1750795631,1750795646,22.1998,40.0041,11582.4,False,237.79,323.8,0.0,,12169.14,5516,False,0,2025-06-24T20:07:32
